Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment
16618,31,5,2633.59,4,4,4,3.9999999999999996,444,Champions
16619,264,4,1928.3300000000002,2,4,4,3.4,244,At Risk
16620,4,6,1761.81,5,4,4,4.3,544,Champions
16621,52,4,813.48,4,4,3,3.6499999999999995,443,Loyal Customers
16622,544,1,225.4,1,1,1,0.9999999999999999,111,Lost
16623,246,4,1017.64,2,4,3,3.05,243,At Risk
16624,81,2,809.57,3,2,3,2.6499999999999995,323,Potential Loyalists
16625,275,5,1654.03,2,4,4,3.4,244,At Risk
16626,1,17,4218.9,5,5,5,5.0,555,Champions
16627,79,1,322.8,3,1,2,1.95,312,Hibernating
16628,30,7,2318.1,4,4,4,3.9999999999999996,444,Champions
16629,74,2,443.71,3,2,2,2.3,322,Potential Loyalists
16630,407,1,106.80000000000001,2,1,1,1.2999999999999998,211,Hibernating
16631,482,7,1886.52,1,4,4,3.0999999999999996,144,At Risk
16632,486,2,406.4,1,2,2,1.7,122,Need Attention
16633,17,6,2878.05,5,4,5,4.65,545,Champions
16634,223,6,1601.3700000000001,2,4,4,3.4,244,At Risk
16635,407,1,473.0,2,1,2,1.65,212,Hibernating
16636,438,4,3802.04,1,4,5,3.45,145,At Risk
16637,32,4,1091.47,4,4,3,3.6499999999999995,443,Loyal Customers
16638,23,15,2314.37,4,5,4,4.35,454,Champions
16639,31,4,1747.98,4,4,4,3.9999999999999996,444,Champions
16640,398,1,179.4,2,1,1,1.2999999999999998,211,Hibernating
16641,106,2,554.5,3,2,2,2.3,322,Potential Loyalists
16642,5,3,1081.05,5,3,3,3.5999999999999996,533,Loyal Customers
16643,246,2,923.11,2,2,3,2.3499999999999996,223,Need Attention
16644,178,2,833.78,3,2,3,2.6499999999999995,323,Potential Loyalists
16645,736,1,162.07,1,1,1,0.9999999999999999,111,Lost
16646,449,1,602.64,1,1,3,1.6999999999999997,113,Hibernating
16647,170,4,541.9,3,4,2,3.0,342,Potential Loyalists
16648,43,3,672.8,4,3,3,3.3,433,Loyal Customers
16649,520,1,301.58,1,1,2,1.3499999999999999,112,Lost
16650,72,7,1918.99,3,4,4,3.6999999999999997,344,Loyal Customers
16651,587,1,136.2,1,1,1,0.9999999999999999,111,Lost
16652,59,16,17422.23,4,5,5,4.7,455,Champions
16653,16,2,1210.66,5,2,4,3.6,524,Recent Customers
16654,141,8,1482.47,3,5,4,4.05,354,Loyal Customers
16655,18,13,6428.74,5,5,5,5.0,555,Champions
16656,22,30,12898.37,4,5,5,4.7,455,Champions
16657,10,4,911.39,5,4,3,3.9499999999999997,543,Loyal Customers
16658,368,6,683.83,2,4,3,3.05,243,At Risk
16659,189,1,39.12,3,1,1,1.6,311,Promising
16660,16,7,1803.23,5,4,4,4.3,544,Champions
16661,540,4,932.76,1,4,3,2.75,143,At Risk
16662,394,1,151.05,2,1,1,1.2999999999999998,211,Hibernating
16663,729,1,165.0,1,2,1,1.35,121,Lost
16664,569,1,109.2,1,2,1,1.35,121,Lost
16665,362,1,135.4,2,2,1,1.65,221,Hibernating
16666,19,2,224.67,5,2,1,2.5500000000000003,521,Recent Customers
16667,68,2,563.1800000000001,3,2,2,2.3,322,Potential Loyalists
16668,15,13,858.42,5,5,3,4.3,553,Loyal Customers
16669,24,3,1391.25,4,3,4,3.65,434,Loyal Customers
16670,17,20,8043.59,5,5,5,5.0,555,Champions
16671,28,3,1090.83,4,3,3,3.3,433,Loyal Customers
16672,2,20,8134.9400000000005,5,5,5,5.0,555,Champions
16673,679,1,171.13,1,2,1,1.35,121,Lost
16674,55,2,304.24,4,2,2,2.5999999999999996,422,Recent Customers
16675,442,2,608.86,1,2,3,2.05,123,Need Attention
16676,34,6,2307.9,4,4,4,3.9999999999999996,444,Champions
16677,411,2,860.62,1,2,3,2.05,123,Need Attention
16678,3,12,3112.39,5,5,5,5.0,555,Champions
16679,366,3,663.31,2,3,3,2.6999999999999997,233,At Risk
16680,43,3,821.45,4,3,3,3.3,433,Loyal Customers
16681,73,7,1921.8400000000001,3,4,4,3.6999999999999997,344,Loyal Customers
16682,5,5,1010.72,5,4,3,3.9499999999999997,543,Loyal Customers
16683,534,1,320.25,1,2,2,1.7,122,Need Attention
16684,4,55,111133.11,5,5,5,5.0,555,Champions
16685,61,2,327.84,3,2,2,2.3,322,Potential Loyalists
16686,47,16,4837.06,4,5,5,4.7,455,Champions
16687,391,1,161.71,2,2,1,1.65,221,Hibernating
16688,1,4,1260.8600000000001,5,4,4,4.3,544,Champions
16689,76,2,422.6,3,2,2,2.3,322,Potential Loyalists
16690,72,4,351.03000000000003,3,4,2,3.0,342,Potential Loyalists
16691,418,2,153.83,1,2,1,1.35,121,Lost
16692,256,4,1286.1499999999999,2,4,4,3.4,244,At Risk
16693,69,5,1173.48,3,4,3,3.3499999999999996,343,Loyal Customers
16694,723,1,73.30000000000001,1,2,1,1.35,121,Lost
16695,562,2,194.29999999999998,1,2,1,1.35,121,Lost
16696,135,4,657.9,3,4,3,3.3499999999999996,343,Loyal Customers
16697,241,1,112.75,2,2,1,1.65,221,Hibernating
16698,227,2,1482.0,2,2,4,2.6999999999999997,224,Need Attention
16699,380,7,999.24,2,4,3,3.05,243,At Risk
16700,9,25,8842.29,5,5,5,5.0,555,Champions
16701,9,26,9811.89,5,5,5,5.0,555,Champions
16702,415,4,1114.23,1,4,3,2.75,143,At Risk
16704,618,2,636.16,1,2,3,2.05,123,Need Attention
16705,1,42,42948.58,5,5,5,5.0,555,Champions
16706,37,3,527.09,4,3,2,2.95,432,Potential Loyalists
16707,400,4,533.41,2,4,2,2.7,242,Need Attention
16708,46,1,652.63,4,2,3,2.9499999999999997,423,Recent Customers
16709,85,14,8953.210000000001,3,5,5,4.4,355,Loyal Customers
16710,19,22,5937.19,5,5,5,5.0,555,Champions
16711,3,9,2885.76,5,5,5,5.0,555,Champions
16712,9,13,4232.95,5,5,5,5.0,555,Champions
16713,19,32,13894.6,5,5,5,5.0,555,Champions
16714,219,4,1277.18,2,4,4,3.4,244,At Risk
16715,78,2,647.78,3,2,3,2.6499999999999995,323,Potential Loyalists
16716,267,3,2149.6800000000003,2,3,4,3.05,234,At Risk
16717,24,14,6638.68,4,5,5,4.7,455,Champions
16718,369,5,3008.73,2,4,5,3.75,245,At Risk
16719,15,14,3534.32,5,5,5,5.0,555,Champions
16720,26,3,656.86,4,3,3,3.3,433,Loyal Customers
16721,262,1,292.47,2,2,2,1.9999999999999998,222,Need Attention
16722,17,22,8258.32,5,5,5,5.0,555,Champions
16723,91,4,1082.91,3,4,3,3.3499999999999996,343,Loyal Customers
16724,405,1,147.35,2,2,1,1.65,221,Hibernating
16725,302,14,1685.54,2,5,4,3.75,254,At Risk
16726,26,7,2063.88,4,4,4,3.9999999999999996,444,Champions
16727,364,4,1377.77,2,4,4,3.4,244,At Risk
16728,46,4,1055.34,4,4,3,3.6499999999999995,443,Loyal Customers
16729,38,21,7234.1,4,5,5,4.7,455,Champions
16730,52,3,759.55,4,3,3,3.3,433,Loyal Customers
16731,648,1,170.3,1,2,1,1.35,121,Lost
16732,32,4,4105.99,4,4,5,4.35,445,Champions
16733,530,1,259.68,1,2,1,1.35,121,Lost
16734,52,3,644.76,4,3,3,3.3,433,Loyal Customers
16735,79,14,6227.01,3,5,5,4.4,355,Loyal Customers
16736,506,5,2956.4,1,4,5,3.45,145,At Risk
16737,53,2,417.6,4,2,2,2.5999999999999996,422,Recent Customers
16738,298,1,3.75,2,2,1,1.65,221,Hibernating
16739,177,2,786.4300000000001,3,2,3,2.6499999999999995,323,Potential Loyalists
16740,395,1,226.91,2,2,1,1.65,221,Hibernating
16741,625,1,173.06,1,2,1,1.35,121,Lost
16742,47,14,2352.32,4,5,4,4.35,454,Champions
16743,29,14,4220.31,4,5,5,4.7,455,Champions
16744,11,7,1290.51,5,4,4,4.3,544,Champions
16745,87,17,7177.34,3,5,5,4.4,355,Loyal Customers
16746,5,42,18149.15,5,5,5,5.0,555,Champions
16747,38,2,836.0600000000001,4,2,3,2.9499999999999997,423,Recent Customers
16748,18,14,3639.73,5,5,5,5.0,555,Champions
16749,591,2,4134.68,1,2,5,2.75,125,Need Attention
16750,45,5,598.93,4,4,3,3.6499999999999995,443,Loyal Customers
16751,31,1,1458.72,4,2,4,3.3,424,Recent Customers
16752,373,1,140.5,2,2,1,1.65,221,Hibernating
16753,58,1,228.0,4,2,1,2.25,421,Recent Customers
16754,372,29,28261.15,2,5,5,4.1,255,At Risk
16755,114,7,2850.14,3,4,5,4.05,345,Loyal Customers
16756,215,7,1287.3700000000001,2,4,4,3.4,244,At Risk
16757,319,2,272.88,2,2,1,1.65,221,Hibernating
16758,65,1,369.34000000000003,3,2,2,2.3,322,Potential Loyalists
16759,8,3,785.79,5,3,3,3.5999999999999996,533,Loyal Customers
16760,430,1,228.0,1,2,1,1.35,121,Lost
16761,97,1,316.62,3,2,2,2.3,322,Potential Loyalists
16762,20,3,1157.24,4,3,3,3.3,433,Loyal Customers
16763,199,2,962.6999999999999,2,2,3,2.3499999999999996,223,Need Attention
16764,4,13,2790.9500000000003,5,5,4,4.65,554,Champions
16765,294,2,454.75,2,2,2,1.9999999999999998,222,Need Attention
16766,273,2,1145.6,2,2,3,2.3499999999999996,223,Need Attention
16767,31,15,8107.96,4,5,5,4.7,455,Champions
16768,48,9,1698.65,4,5,4,4.35,454,Champions
16769,260,4,1105.05,2,4,3,3.05,243,At Risk
16770,58,9,1726.93,4,5,4,4.35,454,Champions
16771,33,10,3968.0,4,5,5,4.7,455,Champions
16772,423,3,3670.05,1,3,5,3.0999999999999996,135,At Risk
16773,57,3,421.24,4,3,2,2.95,432,Potential Loyalists
16774,68,8,1571.32,3,5,4,4.05,354,Loyal Customers
16775,10,16,2801.04,5,5,5,5.0,555,Champions
16776,60,2,594.11,3,2,3,2.6499999999999995,323,Potential Loyalists
16777,80,5,1288.18,3,4,4,3.6999999999999997,344,Loyal Customers
16778,74,2,245.94,3,2,1,1.9499999999999997,321,Hibernating
16779,2,53,32727.99,5,5,5,5.0,555,Champions
16780,100,3,596.4,3,3,3,2.9999999999999996,333,Loyal Customers
16781,372,2,623.0,2,2,3,2.3499999999999996,223,Need Attention
16782,10,38,9644.32,5,5,5,5.0,555,Champions
16783,437,1,391.95,1,2,2,1.7,122,Need Attention
16784,20,5,892.33,4,4,3,3.6499999999999995,443,Loyal Customers
16785,410,1,536.18,2,2,2,1.9999999999999998,222,Need Attention
16786,394,1,51.84,2,2,1,1.65,221,Hibernating
16787,398,4,1013.61,2,4,3,3.05,243,At Risk
16788,123,5,1931.33,3,4,4,3.6999999999999997,344,Loyal Customers
16789,8,1,80.80000000000001,5,2,1,2.5500000000000003,521,Recent Customers
16790,4,6,1545.6200000000001,5,4,4,4.3,544,Champions
16791,29,15,3958.23,4,5,5,4.7,455,Champions
16792,282,5,618.46,2,4,3,3.05,243,At Risk
16793,57,1,243.84,4,2,1,2.25,421,Recent Customers
16794,1,15,2063.7799999999997,5,5,4,4.65,554,Champions
16795,365,3,2057.41,2,3,4,3.05,234,At Risk
16796,89,1,305.62,3,2,2,2.3,322,Potential Loyalists
16797,393,5,1800.52,2,4,4,3.4,244,At Risk
16798,554,3,824.16,1,3,3,2.3999999999999995,133,At Risk
16799,432,2,453.26,1,2,2,1.7,122,Need Attention
16800,11,1,1152.6,5,2,3,3.25,523,Recent Customers
16801,163,4,1552.23,3,4,4,3.6999999999999997,344,Loyal Customers
16802,679,2,582.61,1,2,2,1.7,122,Need Attention
16803,65,1,332.3,3,2,2,2.3,322,Potential Loyalists
16804,23,3,536.99,4,3,2,2.95,432,Potential Loyalists
16805,174,5,1134.11,3,4,3,3.3499999999999996,343,Loyal Customers
16806,103,4,751.16,3,4,3,3.3499999999999996,343,Loyal Customers
16807,143,6,2123.83,3,4,4,3.6999999999999997,344,Loyal Customers
16808,99,2,288.42,3,2,2,2.3,322,Potential Loyalists
16809,23,9,1727.43,4,5,4,4.35,454,Champions
16810,192,2,830.04,2,2,3,2.3499999999999996,223,Need Attention
16811,5,2,556.67,5,2,2,2.9000000000000004,522,Recent Customers
16812,361,4,2390.0,2,4,4,3.4,244,At Risk
16813,8,10,1643.16,5,5,4,4.65,554,Champions
16814,14,36,11890.85,5,5,5,5.0,555,Champions
16815,454,2,406.02,1,2,2,1.7,122,Need Attention
16816,103,4,419.46,3,4,2,3.0,342,Potential Loyalists
16817,3,13,2504.7000000000003,5,5,4,4.65,554,Champions
16818,11,11,3323.52,5,5,5,5.0,555,Champions
16819,465,2,202.99,1,2,1,1.35,121,Lost
16820,96,1,494.61,3,2,2,2.3,322,Potential Loyalists
16821,382,1,111.35,2,2,1,1.65,221,Hibernating
16822,686,1,191.47,1,2,1,1.35,121,Lost
16823,227,7,2236.97,2,4,4,3.4,244,At Risk
16824,16,3,686.24,5,3,3,3.5999999999999996,533,Loyal Customers
16825,39,5,1826.89,4,4,4,3.9999999999999996,444,Champions
16826,51,1,341.7,4,2,2,2.5999999999999996,422,Recent Customers
16827,393,5,390.13,2,4,2,2.7,242,Need Attention
16828,93,2,128.45,3,2,1,1.9499999999999997,321,Hibernating
16829,157,2,513.32,3,2,2,2.3,322,Potential Loyalists
16830,39,4,1207.5,4,4,4,3.9999999999999996,444,Champions
16831,565,1,91.8,1,2,1,1.35,121,Lost
16832,184,5,415.61,3,4,2,3.0,342,Potential Loyalists
16833,1,6,2128.9900000000002,5,4,4,4.3,544,Champions
16834,228,2,898.96,2,3,3,2.6999999999999997,233,At Risk
16835,128,6,1456.66,3,4,4,3.6999999999999997,344,Loyal Customers
16836,40,4,782.37,4,4,3,3.6499999999999995,443,Loyal Customers
16837,31,11,3183.38,4,5,5,4.7,455,Champions
16838,197,4,986.5600000000001,2,4,3,3.05,243,At Risk
16839,9,44,21758.25,5,5,5,5.0,555,Champions
16840,603,2,139.85,1,3,1,1.6999999999999997,131,Hibernating
16841,37,12,4080.14,4,5,5,4.7,455,Champions
16842,101,3,1264.19,3,3,4,3.3499999999999996,334,Loyal Customers
16843,43,35,19784.75,4,5,5,4.7,455,Champions
16844,563,2,614.34,1,3,3,2.3999999999999995,133,At Risk
16845,618,1,253.88,1,2,1,1.35,121,Lost
16846,50,3,846.25,4,3,3,3.3,433,Loyal Customers
16847,43,2,614.89,4,3,3,3.3,433,Loyal Customers
16848,53,4,1411.62,4,4,4,3.9999999999999996,444,Champions
16849,187,1,124.57,3,2,1,1.9499999999999997,321,Hibernating
16850,334,1,332.41,2,2,2,1.9999999999999998,222,Need Attention
16851,4,3,342.45,5,3,2,3.25,532,Potential Loyalists
16852,10,2,122.31,5,3,1,2.9,531,Hibernating
16854,417,2,1415.2,1,3,4,2.75,134,At Risk
16855,24,2,328.40000000000003,4,3,2,2.95,432,Potential Loyalists
16856,15,3,358.49,5,3,2,3.25,532,Potential Loyalists
16857,443,1,352.8,1,2,2,1.7,122,Need Attention
16858,369,10,4292.59,2,5,5,4.1,255,At Risk
16859,145,7,1907.44,3,4,4,3.6999999999999997,344,Loyal Customers
16860,453,3,1606.62,1,3,4,2.75,134,At Risk
16861,60,5,946.59,3,4,3,3.3499999999999996,343,Loyal Customers
16862,547,4,666.17,1,4,3,2.75,143,At Risk
16863,31,3,834.27,4,3,3,3.3,433,Loyal Customers
16864,434,2,409.25,1,3,2,2.05,132,Need Attention
16865,402,1,130.95,2,2,1,1.65,221,Hibernating
16866,141,3,207.74,3,3,1,2.3,331,Hibernating
16867,690,1,76.74000000000001,1,2,1,1.35,121,Lost
16868,394,3,384.56,2,3,2,2.3499999999999996,232,Need Attention
16869,23,4,831.04,4,4,3,3.6499999999999995,443,Loyal Customers
16870,469,1,450.16,1,2,2,1.7,122,Need Attention
16871,22,6,2804.34,4,4,5,4.35,445,Champions
16872,77,6,1055.21,3,4,3,3.3499999999999996,343,Loyal Customers
16873,5,12,14097.85,5,5,5,5.0,555,Champions
16874,379,1,209.89000000000001,2,2,1,1.65,221,Hibernating
16875,67,11,4200.53,3,5,5,4.4,355,Loyal Customers
16876,404,1,136.01,2,2,1,1.65,221,Hibernating
16877,12,6,846.92,5,4,3,3.9499999999999997,543,Loyal Customers
16878,84,1,13.3,3,2,1,1.9499999999999997,321,Hibernating
16880,31,8,1813.21,4,5,4,4.35,454,Champions
16881,67,1,103.68,3,2,1,1.9499999999999997,321,Hibernating
16882,67,3,705.12,3,3,3,2.9999999999999996,333,Loyal Customers
16883,187,19,2226.06,3,5,4,4.05,354,Loyal Customers
16884,38,4,1050.97,4,4,3,3.6499999999999995,443,Loyal Customers
16885,15,4,685.62,5,4,3,3.9499999999999997,543,Loyal Customers
16886,456,1,134.0,1,2,1,1.35,121,Lost
16887,35,3,659.45,4,3,3,3.3,433,Loyal Customers
16888,401,3,417.34000000000003,2,3,2,2.3499999999999996,232,Need Attention
16889,195,6,2528.89,2,4,4,3.4,244,At Risk
16890,477,3,285.41,1,3,2,2.05,132,Need Attention
16891,2,11,1726.91,5,5,4,4.65,554,Champions
16892,1,7,735.61,5,4,3,3.9499999999999997,543,Loyal Customers
16893,367,2,250.55,2,3,1,2.0,231,Hibernating
16894,502,3,1304.72,1,3,4,2.75,134,At Risk
16895,65,5,1102.82,3,4,3,3.3499999999999996,343,Loyal Customers
16896,555,1,103.95,1,2,1,1.35,121,Lost
16897,299,2,289.78,2,3,2,2.3499999999999996,232,Need Attention
16898,26,5,902.89,4,4,3,3.6499999999999995,443,Loyal Customers
16899,8,8,1697.37,5,5,4,4.65,554,Champions
16900,17,3,918.23,5,3,3,3.5999999999999996,533,Loyal Customers
16901,729,1,199.26,1,2,1,1.35,121,Lost
16902,116,1,1710.96,3,2,4,3.0,324,Potential Loyalists
16903,29,3,1042.15,4,3,3,3.3,433,Loyal Customers
16904,4,21,4646.95,5,5,5,5.0,555,Champions
16905,5,17,4705.17,5,5,5,5.0,555,Champions
16906,82,7,1404.92,3,4,4,3.6999999999999997,344,Loyal Customers
16907,29,9,1467.19,4,5,4,4.35,454,Champions
16908,722,1,252.59,1,2,1,1.35,121,Lost
16909,72,1,353.22,3,2,2,2.3,322,Potential Loyalists
16910,4,8,1508.6,5,5,4,4.65,554,Champions
16911,636,2,255.25,1,3,1,1.6999999999999997,131,Hibernating
16912,29,15,4456.51,4,5,5,4.7,455,Champions
16913,290,3,423.91,2,3,2,2.3499999999999996,232,Need Attention
16914,36,1,183.76,4,2,1,2.25,421,Recent Customers
16915,9,11,908.18,5,5,3,4.3,553,Loyal Customers
16916,24,4,912.02,4,4,3,3.6499999999999995,443,Loyal Customers
16917,277,2,1727.88,2,3,4,3.05,234,At Risk
16918,50,16,3206.54,4,5,5,4.7,455,Champions
16919,156,24,4912.06,3,5,5,4.4,355,Loyal Customers
16920,411,1,355.45,1,2,2,1.7,122,Need Attention
16921,61,3,409.83,3,3,2,2.6499999999999995,332,Potential Loyalists
16922,573,1,610.08,1,2,3,2.05,123,Need Attention
16923,12,32,13135.77,5,5,5,5.0,555,Champions
16924,21,3,832.29,4,3,3,3.3,433,Loyal Customers
16925,540,1,125.65,1,2,1,1.35,121,Lost
16926,371,5,1115.61,2,4,3,3.05,243,At Risk
16927,116,3,260.81,3,3,1,2.3,331,Hibernating
16928,80,29,3821.88,3,5,5,4.4,355,Loyal Customers
16929,4,7,1295.39,5,4,4,4.3,544,Champions
16930,26,3,381.89,4,3,2,2.95,432,Potential Loyalists
16931,5,23,5071.43,5,5,5,5.0,555,Champions
16932,53,3,411.85,4,3,2,2.95,432,Potential Loyalists
16933,1,9,3092.21,5,5,5,5.0,555,Champions
16934,55,6,2075.54,4,4,4,3.9999999999999996,444,Champions
16935,382,3,530.86,2,3,2,2.3499999999999996,232,Need Attention
16936,26,2,551.89,4,3,2,2.95,432,Potential Loyalists
16937,499,1,196.25,1,2,1,1.35,121,Lost
16938,9,9,6246.29,5,5,5,5.0,555,Champions
16939,489,3,433.84999999999997,1,3,2,2.05,132,Need Attention
16940,52,8,6450.18,4,5,5,4.7,455,Champions
16941,612,1,33.0,1,2,1,1.35,121,Lost
16942,13,9,1904.99,5,5,4,4.65,554,Champions
16943,212,5,845.63,2,4,3,3.05,243,At Risk
16944,610,1,101.36,1,2,1,1.35,121,Lost
16945,22,33,8628.4,4,5,5,4.7,455,Champions
16946,383,5,1197.04,2,4,4,3.4,244,At Risk
16947,236,5,955.21,2,4,3,3.05,243,At Risk
16948,139,7,853.29,3,4,3,3.3499999999999996,343,Loyal Customers
16949,4,6,840.1,5,4,3,3.9499999999999997,543,Loyal Customers
16950,57,10,3553.37,4,5,5,4.7,455,Champions
16951,135,3,1285.31,3,3,4,3.3499999999999996,334,Loyal Customers
16952,109,5,795.83,3,4,3,3.3499999999999996,343,Loyal Customers
16953,30,1,20.8,4,2,1,2.25,421,Recent Customers
16954,1,20,6081.88,5,5,5,5.0,555,Champions
16955,185,6,1114.31,3,4,3,3.3499999999999996,343,Loyal Customers
16956,18,1,308.74,5,2,2,2.9000000000000004,522,Recent Customers
16957,239,2,416.64,2,3,2,2.3499999999999996,232,Need Attention
16958,435,1,777.49,1,2,3,2.05,123,Need Attention
16959,87,1,117.35000000000001,3,2,1,1.9499999999999997,321,Hibernating
16960,39,8,1998.95,4,5,4,4.35,454,Champions
16961,116,3,790.56,3,3,3,2.9999999999999996,333,Loyal Customers
16962,410,1,251.04,2,2,1,1.65,221,Hibernating
16963,187,1,110.55000000000001,3,2,1,1.9499999999999997,321,Hibernating
16964,733,2,207.85,1,3,1,1.6999999999999997,131,Hibernating
16965,227,1,209.59,2,2,1,1.65,221,Hibernating
16966,8,7,2094.49,5,4,4,4.3,544,Champions
16967,189,1,319.02,3,2,2,2.3,322,Potential Loyalists
16968,4,2,444.23,5,3,2,3.25,532,Potential Loyalists
16969,39,3,674.84,4,3,3,3.3,433,Loyal Customers
16970,626,1,71.4,1,2,1,1.35,121,Lost
16971,38,1,237.10999999999999,4,2,1,2.25,421,Recent Customers
16972,383,2,749.0,2,3,3,2.6999999999999997,233,At Risk
16973,386,1,127.0,2,2,1,1.65,221,Hibernating
16974,523,2,365.5,1,3,2,2.05,132,Need Attention
16975,423,3,926.12,1,3,3,2.3999999999999995,133,At Risk
16976,267,1,251.51999999999998,2,2,1,1.65,221,Hibernating
16977,395,4,496.0,2,4,2,2.7,242,Need Attention
16978,78,3,718.88,3,3,3,2.9999999999999996,333,Loyal Customers
16979,4,9,2859.74,5,5,5,5.0,555,Champions
16980,255,3,1342.27,2,3,4,3.05,234,At Risk
16982,61,1,384.06,3,2,2,2.3,322,Potential Loyalists
16983,13,11,3493.01,5,5,5,5.0,555,Champions
16984,88,9,10255.26,3,5,5,4.4,355,Loyal Customers
16985,17,23,10068.06,5,5,5,5.0,555,Champions
16986,30,11,3329.51,4,5,5,4.7,455,Champions
16987,3,11,2496.4,5,5,4,4.65,554,Champions
16988,5,2,382.67,5,3,2,3.25,532,Potential Loyalists
16989,7,6,956.85,5,4,3,3.9499999999999997,543,Loyal Customers
16990,219,2,344.0,2,3,2,2.3499999999999996,232,Need Attention
16991,421,1,1041.21,1,2,3,2.05,123,Need Attention
16992,11,13,5382.5,5,5,5,5.0,555,Champions
16993,464,2,1944.95,1,3,4,2.75,134,At Risk
16996,30,9,2123.61,4,5,4,4.35,454,Champions
16997,288,3,702.0,2,3,3,2.6999999999999997,233,At Risk
16998,150,5,402.0,3,4,2,3.0,342,Potential Loyalists
16999,23,2,484.82,4,3,2,2.95,432,Potential Loyalists
17000,396,2,406.3,2,3,2,2.3499999999999996,232,Need Attention
17001,1,19,6635.32,5,5,5,5.0,555,Champions
17002,86,7,2571.55,3,4,4,3.6999999999999997,344,Loyal Customers
17003,402,4,829.21,2,4,3,3.05,243,At Risk
17004,46,4,2270.7200000000003,4,4,4,3.9999999999999996,444,Champions
17005,471,2,622.36,1,3,3,2.3999999999999995,133,At Risk
17006,5,8,1637.3700000000001,5,5,4,4.65,554,Champions
17007,51,7,1123.8600000000001,4,4,3,3.6499999999999995,443,Loyal Customers
17008,429,1,81.36,1,2,1,1.35,121,Lost
17009,551,1,242.06,1,2,1,1.35,121,Lost
17010,18,1,195.36,5,2,1,2.5500000000000003,521,Recent Customers
17011,30,3,700.74,4,3,3,3.3,433,Loyal Customers
17012,725,1,360.61,1,2,2,1.7,122,Need Attention
17014,8,3,583.4300000000001,5,3,2,3.25,532,Potential Loyalists
17015,29,3,1838.61,4,3,4,3.65,434,Loyal Customers
17016,577,1,555.2,1,2,2,1.7,122,Need Attention
17017,3,29,12531.55,5,5,5,5.0,555,Champions
17018,41,6,2287.7,4,4,4,3.9999999999999996,444,Champions
17019,11,11,3611.5099999999998,5,5,5,5.0,555,Champions
17020,542,2,935.62,1,3,3,2.3999999999999995,133,At Risk
17021,442,6,1177.22,1,4,4,3.0999999999999996,144,At Risk
17022,31,2,260.0,4,3,1,2.6,431,Hibernating
17023,417,3,800.1800000000001,1,3,3,2.3999999999999995,133,At Risk
17024,45,3,95.85,4,3,1,2.6,431,Hibernating
17025,61,5,1349.67,3,4,4,3.6999999999999997,344,Loyal Customers
17026,185,3,175.83,3,3,1,2.3,331,Hibernating
17027,79,9,1159.63,3,5,3,3.6999999999999997,353,Loyal Customers
17028,581,3,1599.51,1,3,4,2.75,134,At Risk
17029,111,7,1844.42,3,4,4,3.6999999999999997,344,Loyal Customers
17030,64,1,146.87,3,2,1,1.9499999999999997,321,Hibernating
17031,12,6,2773.85,5,4,4,4.3,544,Champions
17032,548,8,2943.78,1,5,5,3.8,155,At Risk
17033,86,4,1257.43,3,4,4,3.6999999999999997,344,Loyal Customers
17034,16,5,1276.3700000000001,5,4,4,4.3,544,Champions
17035,246,4,613.59,2,4,3,3.05,243,At Risk
17036,383,1,174.9,2,2,1,1.65,221,Hibernating
17037,88,1,1267.32,3,2,4,3.0,324,Potential Loyalists
17038,30,2,743.17,4,3,3,3.3,433,Loyal Customers
17039,604,1,1944.99,1,2,4,2.4,124,Need Attention
17040,138,2,463.25,3,3,2,2.6499999999999995,332,Potential Loyalists
17041,27,6,1657.6,4,4,4,3.9999999999999996,444,Champions
17042,3,5,1041.86,5,4,3,3.9499999999999997,543,Loyal Customers
17043,32,8,2591.65,4,5,4,4.35,454,Champions
17044,25,12,11874.300000000001,4,5,5,4.7,455,Champions
17045,113,5,750.6800000000001,3,4,3,3.3499999999999996,343,Loyal Customers
17046,157,5,1906.07,3,4,4,3.6999999999999997,344,Loyal Customers
17047,85,6,2289.23,3,4,4,3.6999999999999997,344,Loyal Customers
17048,118,7,2046.68,3,4,4,3.6999999999999997,344,Loyal Customers
17049,3,19,9701.43,5,5,5,5.0,555,Champions
17050,96,11,4363.81,3,5,5,4.4,355,Loyal Customers
17051,194,4,706.49,2,4,3,3.05,243,At Risk
17052,28,1,399.09,4,2,2,2.5999999999999996,422,Recent Customers
17053,131,1,498.48,3,2,2,2.3,322,Potential Loyalists
17054,28,5,1331.33,4,4,4,3.9999999999999996,444,Champions
17055,446,1,232.85000000000002,1,2,1,1.35,121,Lost
17056,738,1,128.60000000000002,1,2,1,1.35,121,Lost
17057,596,1,294.74,1,2,2,1.7,122,Need Attention
17058,82,3,1179.89,3,3,4,3.3499999999999996,334,Loyal Customers
17059,30,9,4888.57,4,5,5,4.7,455,Champions
17060,266,1,234.24,2,2,1,1.65,221,Hibernating
17061,74,11,5231.2300000000005,3,5,5,4.4,355,Loyal Customers
17062,314,6,898.15,2,4,3,3.05,243,At Risk
17063,21,13,3638.53,4,5,5,4.7,455,Champions
17064,59,3,855.45,4,3,3,3.3,433,Loyal Customers
17065,638,2,194.7,1,3,1,1.6999999999999997,131,Hibernating
17066,726,1,228.34,1,2,1,1.35,121,Lost
17067,725,3,454.54,1,3,2,2.05,132,Need Attention
