Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Cluster,Cluster_Label
16764,4,13,2790.9500000000003,5,5,4,4.65,554,Champions,2,At Risk
16765,294,2,454.75,2,2,2,2.0,222,Need Attention,0,VIP Customers
16766,273,2,1145.6,2,2,3,2.35,223,Need Attention,1,Loyal Customers
16767,31,15,8107.96,4,5,5,4.7,455,Champions,2,At Risk
16768,48,9,1698.65,4,5,4,4.35,454,Champions,1,Loyal Customers
16769,260,4,1105.05,2,4,3,3.05,243,At Risk,1,Loyal Customers
16770,58,9,1726.93,4,5,4,4.35,454,Champions,1,Loyal Customers
16771,33,10,3968.0,4,5,5,4.7,455,Champions,2,At Risk
16772,423,3,3670.05,1,3,5,3.1,135,At Risk,1,Loyal Customers
16773,57,3,421.24,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
16774,68,8,1571.32,3,5,4,4.05,354,Loyal Customers,1,Loyal Customers
16775,10,16,2801.04,5,5,5,5.0,555,Champions,2,At Risk
16776,60,2,594.11,3,2,3,2.6499999999999995,323,Potential Loyalists,3,Lost / Inactive
16777,80,5,1288.18,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16778,74,2,245.94,3,2,1,1.95,321,Hibernating,0,VIP Customers
16779,2,53,32727.99,5,5,5,5.0,555,Champions,2,At Risk
16780,100,3,596.4,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
16781,372,2,623.0,2,2,3,2.35,223,Need Attention,0,VIP Customers
16782,10,38,9644.32,5,5,5,5.0,555,Champions,2,At Risk
16783,437,1,391.95,1,2,2,1.7,122,Need Attention,0,VIP Customers
16784,20,5,892.33,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
16785,410,1,536.18,2,2,2,2.0,222,Need Attention,0,VIP Customers
16786,394,1,51.84,2,2,1,1.65,221,Hibernating,0,VIP Customers
16787,398,4,1013.61,2,4,3,3.05,243,At Risk,1,Loyal Customers
16788,123,5,1931.33,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16789,8,1,80.80000000000001,5,2,1,2.5500000000000003,521,Recent Customers,3,Lost / Inactive
16790,4,6,1545.62,5,4,4,4.3,544,Champions,3,Lost / Inactive
16791,29,15,3958.23,4,5,5,4.7,455,Champions,2,At Risk
16792,282,5,618.46,2,4,3,3.05,243,At Risk,1,Loyal Customers
16793,57,1,243.84,4,2,1,2.25,421,Recent Customers,0,VIP Customers
16794,1,15,2063.78,5,5,4,4.65,554,Champions,2,At Risk
16795,365,3,2057.41,2,3,4,3.05,234,At Risk,1,Loyal Customers
16796,89,1,305.62,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16797,393,5,1800.52,2,4,4,3.4,244,At Risk,1,Loyal Customers
16798,554,3,824.16,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
16799,432,2,453.26,1,2,2,1.7,122,Need Attention,0,VIP Customers
16800,11,1,1152.6,5,2,3,3.25,523,Recent Customers,3,Lost / Inactive
16801,163,4,1552.23,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16802,679,2,582.61,1,2,2,1.7,122,Need Attention,0,VIP Customers
16803,65,1,332.3,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16804,23,3,536.99,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
16805,174,5,1134.11,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16806,103,4,751.16,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16807,143,6,2123.83,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16808,99,2,288.42,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16809,23,9,1727.43,4,5,4,4.35,454,Champions,2,At Risk
16810,192,2,830.04,2,2,3,2.35,223,Need Attention,1,Loyal Customers
16811,5,2,556.67,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
16812,361,4,2390.0,2,4,4,3.4,244,At Risk,1,Loyal Customers
16813,8,10,1643.16,5,5,4,4.65,554,Champions,2,At Risk
16814,14,36,11890.85,5,5,5,5.0,555,Champions,2,At Risk
16815,454,2,406.02,1,2,2,1.7,122,Need Attention,0,VIP Customers
16816,103,4,419.46,3,4,2,3.0,342,Potential Loyalists,1,Loyal Customers
16817,3,13,2504.7000000000003,5,5,4,4.65,554,Champions,2,At Risk
16818,11,11,3323.52,5,5,5,5.0,555,Champions,2,At Risk
16819,465,2,202.99,1,2,1,1.35,121,Lost,0,VIP Customers
16820,96,1,494.61,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16821,382,1,111.35,2,2,1,1.65,221,Hibernating,0,VIP Customers
16822,686,1,191.47,1,2,1,1.35,121,Lost,0,VIP Customers
16823,227,7,2236.97,2,4,4,3.4,244,At Risk,1,Loyal Customers
16824,16,3,686.24,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
16825,39,5,1826.89,4,4,4,4.0,444,Champions,1,Loyal Customers
16826,51,1,341.7,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
16827,393,5,390.13,2,4,2,2.7,242,Need Attention,1,Loyal Customers
16828,93,2,128.45,3,2,1,1.95,321,Hibernating,0,VIP Customers
16829,157,2,513.32,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16830,39,4,1207.5,4,4,4,4.0,444,Champions,3,Lost / Inactive
16831,565,1,91.8,1,2,1,1.35,121,Lost,0,VIP Customers
16832,184,5,415.61,3,4,2,3.0,342,Potential Loyalists,1,Loyal Customers
16833,1,6,2128.99,5,4,4,4.3,544,Champions,2,At Risk
16834,228,2,898.96,2,3,3,2.7,233,At Risk,1,Loyal Customers
16835,128,6,1456.66,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16836,40,4,782.37,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
16837,31,11,3183.38,4,5,5,4.7,455,Champions,2,At Risk
16838,197,4,986.56,2,4,3,3.05,243,At Risk,1,Loyal Customers
16839,9,44,21758.25,5,5,5,5.0,555,Champions,2,At Risk
16840,603,2,139.85,1,3,1,1.6999999999999995,131,Hibernating,0,VIP Customers
16841,37,12,4080.14,4,5,5,4.7,455,Champions,2,At Risk
16842,101,3,1264.19,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
16843,43,35,19784.75,4,5,5,4.7,455,Champions,2,At Risk
16844,563,2,614.34,1,3,3,2.3999999999999995,133,At Risk,0,VIP Customers
16845,618,1,253.88,1,2,1,1.35,121,Lost,0,VIP Customers
16846,50,3,846.25,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16847,43,2,614.89,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16848,53,4,1411.62,4,4,4,4.0,444,Champions,1,Loyal Customers
16849,187,1,124.57,3,2,1,1.95,321,Hibernating,0,VIP Customers
16850,334,1,332.41,2,2,2,2.0,222,Need Attention,0,VIP Customers
16851,4,3,342.45,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
16852,10,2,122.31,5,3,1,2.9,531,Hibernating,3,Lost / Inactive
16854,417,2,1415.2,1,3,4,2.75,134,At Risk,1,Loyal Customers
16855,24,2,328.40000000000003,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
16856,15,3,358.49,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
16857,443,1,352.8,1,2,2,1.7,122,Need Attention,0,VIP Customers
16858,369,10,4292.59,2,5,5,4.1,255,At Risk,1,Loyal Customers
16859,145,7,1907.44,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16860,453,3,1606.62,1,3,4,2.75,134,At Risk,1,Loyal Customers
16861,60,5,946.59,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16862,547,4,666.17,1,4,3,2.75,143,At Risk,1,Loyal Customers
16863,31,3,834.27,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16864,434,2,409.25,1,3,2,2.05,132,Need Attention,0,VIP Customers
16865,402,1,130.95,2,2,1,1.65,221,Hibernating,0,VIP Customers
16866,141,3,207.74,3,3,1,2.3,331,Hibernating,0,VIP Customers
16867,690,1,76.74000000000001,1,2,1,1.35,121,Lost,0,VIP Customers
16868,394,3,384.56,2,3,2,2.35,232,Need Attention,0,VIP Customers
16869,23,4,831.04,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
16870,469,1,450.16,1,2,2,1.7,122,Need Attention,0,VIP Customers
16871,22,6,2804.34,4,4,5,4.35,445,Champions,2,At Risk
16872,77,6,1055.21,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16873,5,12,14097.85,5,5,5,5.0,555,Champions,2,At Risk
16874,379,1,209.89,2,2,1,1.65,221,Hibernating,0,VIP Customers
16875,67,11,4200.53,3,5,5,4.4,355,Loyal Customers,2,At Risk
16876,404,1,136.01,2,2,1,1.65,221,Hibernating,0,VIP Customers
16877,12,6,846.92,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
16878,84,1,13.3,3,2,1,1.95,321,Hibernating,0,VIP Customers
16880,31,8,1813.21,4,5,4,4.35,454,Champions,2,At Risk
16881,67,1,103.68,3,2,1,1.95,321,Hibernating,0,VIP Customers
16882,67,3,705.12,3,3,3,3.0,333,Loyal Customers,3,Lost / Inactive
16883,187,19,2226.06,3,5,4,4.05,354,Loyal Customers,1,Loyal Customers
16884,38,4,1050.97,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
16885,15,4,685.62,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
16886,456,1,134.0,1,2,1,1.35,121,Lost,0,VIP Customers
16887,35,3,659.45,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16888,401,3,417.34,2,3,2,2.35,232,Need Attention,0,VIP Customers
16889,195,6,2528.89,2,4,4,3.4,244,At Risk,1,Loyal Customers
16890,477,3,285.41,1,3,2,2.05,132,Need Attention,0,VIP Customers
16891,2,11,1726.91,5,5,4,4.65,554,Champions,2,At Risk
16892,1,7,735.61,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
16893,367,2,250.55,2,3,1,2.0,231,Hibernating,0,VIP Customers
16894,502,3,1304.72,1,3,4,2.75,134,At Risk,1,Loyal Customers
16895,65,5,1102.82,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16896,555,1,103.95,1,2,1,1.35,121,Lost,0,VIP Customers
16897,299,2,289.78,2,3,2,2.35,232,Need Attention,0,VIP Customers
16898,26,5,902.89,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
16899,8,8,1697.37,5,5,4,4.65,554,Champions,2,At Risk
16900,17,3,918.23,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
16901,729,1,199.26,1,2,1,1.35,121,Lost,0,VIP Customers
16902,116,1,1710.96,3,2,4,3.0,324,Potential Loyalists,1,Loyal Customers
16903,29,3,1042.15,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16904,4,21,4646.95,5,5,5,5.0,555,Champions,2,At Risk
16905,5,17,4705.17,5,5,5,5.0,555,Champions,2,At Risk
16906,82,7,1404.92,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
16907,29,9,1467.19,4,5,4,4.35,454,Champions,2,At Risk
16908,722,1,252.59,1,2,1,1.35,121,Lost,0,VIP Customers
16909,72,1,353.22,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16910,4,8,1508.6,5,5,4,4.65,554,Champions,2,At Risk
16911,636,2,255.25,1,3,1,1.6999999999999995,131,Hibernating,0,VIP Customers
16912,29,15,4456.51,4,5,5,4.7,455,Champions,2,At Risk
16913,290,3,423.91,2,3,2,2.35,232,Need Attention,0,VIP Customers
16914,36,1,183.76,4,2,1,2.25,421,Recent Customers,3,Lost / Inactive
16915,9,11,908.18,5,5,3,4.3,553,Loyal Customers,2,At Risk
16916,24,4,912.02,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
16917,277,2,1727.88,2,3,4,3.05,234,At Risk,1,Loyal Customers
16918,50,16,3206.54,4,5,5,4.7,455,Champions,2,At Risk
16919,156,24,4912.06,3,5,5,4.4,355,Loyal Customers,2,At Risk
16920,411,1,355.45,1,2,2,1.7,122,Need Attention,0,VIP Customers
16921,61,3,409.83,3,3,2,2.6499999999999995,332,Potential Loyalists,3,Lost / Inactive
16922,573,1,610.08,1,2,3,2.05,123,Need Attention,0,VIP Customers
16923,12,32,13135.77,5,5,5,5.0,555,Champions,2,At Risk
16924,21,3,832.29,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16925,540,1,125.65,1,2,1,1.35,121,Lost,0,VIP Customers
16926,371,5,1115.61,2,4,3,3.05,243,At Risk,1,Loyal Customers
16927,116,3,260.81,3,3,1,2.3,331,Hibernating,0,VIP Customers
16928,80,29,3821.88,3,5,5,4.4,355,Loyal Customers,2,At Risk
16929,4,7,1295.39,5,4,4,4.3,544,Champions,3,Lost / Inactive
16930,26,3,381.89,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
16931,5,23,5071.43,5,5,5,5.0,555,Champions,2,At Risk
16932,53,3,411.85,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
16933,1,9,3092.21,5,5,5,5.0,555,Champions,2,At Risk
16934,55,6,2075.54,4,4,4,4.0,444,Champions,1,Loyal Customers
16935,382,3,530.86,2,3,2,2.35,232,Need Attention,0,VIP Customers
16936,26,2,551.89,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
16937,499,1,196.25,1,2,1,1.35,121,Lost,0,VIP Customers
16938,9,9,6246.29,5,5,5,5.0,555,Champions,2,At Risk
16939,489,3,433.85,1,3,2,2.05,132,Need Attention,0,VIP Customers
16940,52,8,6450.18,4,5,5,4.7,455,Champions,2,At Risk
16941,612,1,33.0,1,2,1,1.35,121,Lost,0,VIP Customers
16942,13,9,1904.99,5,5,4,4.65,554,Champions,2,At Risk
16943,212,5,845.63,2,4,3,3.05,243,At Risk,1,Loyal Customers
16944,610,1,101.36,1,2,1,1.35,121,Lost,0,VIP Customers
16945,22,33,8628.4,4,5,5,4.7,455,Champions,2,At Risk
16946,383,5,1197.04,2,4,4,3.4,244,At Risk,1,Loyal Customers
16947,236,5,955.21,2,4,3,3.05,243,At Risk,1,Loyal Customers
16948,139,7,853.29,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16949,4,6,840.1,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
16950,57,10,3553.37,4,5,5,4.7,455,Champions,2,At Risk
16951,135,3,1285.31,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
16952,109,5,795.83,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16953,30,1,20.8,4,2,1,2.25,421,Recent Customers,0,VIP Customers
16954,1,20,6081.88,5,5,5,5.0,555,Champions,2,At Risk
16955,185,6,1114.31,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
16956,18,1,308.74,5,2,2,2.9000000000000004,522,Recent Customers,3,Lost / Inactive
16957,239,2,416.64,2,3,2,2.35,232,Need Attention,0,VIP Customers
16958,435,1,777.49,1,2,3,2.05,123,Need Attention,0,VIP Customers
16959,87,1,117.35,3,2,1,1.95,321,Hibernating,0,VIP Customers
16960,39,8,1998.95,4,5,4,4.35,454,Champions,2,At Risk
16961,116,3,790.56,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
16962,410,1,251.04,2,2,1,1.65,221,Hibernating,0,VIP Customers
16963,187,1,110.55,3,2,1,1.95,321,Hibernating,0,VIP Customers
16964,733,2,207.85,1,3,1,1.6999999999999995,131,Hibernating,0,VIP Customers
16965,227,1,209.59,2,2,1,1.65,221,Hibernating,0,VIP Customers
16966,8,7,2094.49,5,4,4,4.3,544,Champions,2,At Risk
16967,189,1,319.02,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
16968,4,2,444.23,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
16969,39,3,674.84,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
16970,626,1,71.4,1,2,1,1.35,121,Lost,0,VIP Customers
16971,38,1,237.11,4,2,1,2.25,421,Recent Customers,3,Lost / Inactive
16972,383,2,749.0,2,3,3,2.7,233,At Risk,0,VIP Customers
16973,386,1,127.0,2,2,1,1.65,221,Hibernating,0,VIP Customers
16974,523,2,365.5,1,3,2,2.05,132,Need Attention,0,VIP Customers
16975,423,3,926.12,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
16976,267,1,251.52,2,2,1,1.65,221,Hibernating,0,VIP Customers
16977,395,4,496.0,2,4,2,2.7,242,Need Attention,1,Loyal Customers
16978,78,3,718.88,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
16979,4,9,2859.74,5,5,5,5.0,555,Champions,2,At Risk
16980,255,3,1342.27,2,3,4,3.05,234,At Risk,1,Loyal Customers
16982,61,1,384.06,3,2,2,2.3,322,Potential Loyalists,3,Lost / Inactive
16983,13,11,3493.01,5,5,5,5.0,555,Champions,2,At Risk
16984,88,9,10255.26,3,5,5,4.4,355,Loyal Customers,2,At Risk
16985,17,23,10068.06,5,5,5,5.0,555,Champions,2,At Risk
16986,30,11,3329.51,4,5,5,4.7,455,Champions,2,At Risk
16987,3,11,2496.4,5,5,4,4.65,554,Champions,2,At Risk
16988,5,2,382.67,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
16989,7,6,956.85,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
16990,219,2,344.0,2,3,2,2.35,232,Need Attention,0,VIP Customers
16991,421,1,1041.21,1,2,3,2.05,123,Need Attention,0,VIP Customers
16992,11,13,5382.5,5,5,5,5.0,555,Champions,2,At Risk
16993,464,2,1944.95,1,3,4,2.75,134,At Risk,1,Loyal Customers
16996,30,9,2123.61,4,5,4,4.35,454,Champions,2,At Risk
16997,288,3,702.0,2,3,3,2.7,233,At Risk,1,Loyal Customers
16998,150,5,402.0,3,4,2,3.0,342,Potential Loyalists,1,Loyal Customers
16999,23,2,484.82,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
17000,396,2,406.3,2,3,2,2.35,232,Need Attention,0,VIP Customers
17001,1,19,6635.32,5,5,5,5.0,555,Champions,2,At Risk
17002,86,7,2571.55,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17003,402,4,829.21,2,4,3,3.05,243,At Risk,1,Loyal Customers
17004,46,4,2270.7200000000003,4,4,4,4.0,444,Champions,1,Loyal Customers
17005,471,2,622.36,1,3,3,2.3999999999999995,133,At Risk,0,VIP Customers
17006,5,8,1637.37,5,5,4,4.65,554,Champions,2,At Risk
17007,51,7,1123.86,4,4,3,3.65,443,Loyal Customers,1,Loyal Customers
17008,429,1,81.36,1,2,1,1.35,121,Lost,0,VIP Customers
17009,551,1,242.06,1,2,1,1.35,121,Lost,0,VIP Customers
17010,18,1,195.36,5,2,1,2.5500000000000003,521,Recent Customers,3,Lost / Inactive
17011,30,3,700.74,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
17012,725,1,360.61,1,2,2,1.7,122,Need Attention,0,VIP Customers
17014,8,3,583.4300000000001,5,3,2,3.25,532,Potential Loyalists,3,Lost / Inactive
17015,29,3,1838.61,4,3,4,3.65,434,Loyal Customers,3,Lost / Inactive
17016,577,1,555.2,1,2,2,1.7,122,Need Attention,0,VIP Customers
17017,3,29,12531.55,5,5,5,5.0,555,Champions,2,At Risk
17018,41,6,2287.7,4,4,4,4.0,444,Champions,1,Loyal Customers
17019,11,11,3611.51,5,5,5,5.0,555,Champions,2,At Risk
17020,542,2,935.62,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
17021,442,6,1177.22,1,4,4,3.1,144,At Risk,1,Loyal Customers
17022,31,2,260.0,4,3,1,2.6,431,Hibernating,3,Lost / Inactive
17023,417,3,800.1800000000001,1,3,3,2.3999999999999995,133,At Risk,1,Loyal Customers
17024,45,3,95.85,4,3,1,2.6,431,Hibernating,3,Lost / Inactive
17025,61,5,1349.67,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17026,185,3,175.83,3,3,1,2.3,331,Hibernating,0,VIP Customers
17027,79,9,1159.63,3,5,3,3.7,353,Loyal Customers,1,Loyal Customers
17028,581,3,1599.51,1,3,4,2.75,134,At Risk,1,Loyal Customers
17029,111,7,1844.42,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17030,64,1,146.87,3,2,1,1.95,321,Hibernating,0,VIP Customers
17031,12,6,2773.85,5,4,4,4.3,544,Champions,2,At Risk
17032,548,8,2943.78,1,5,5,3.8,155,At Risk,1,Loyal Customers
17033,86,4,1257.43,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17034,16,5,1276.37,5,4,4,4.3,544,Champions,3,Lost / Inactive
17035,246,4,613.59,2,4,3,3.05,243,At Risk,1,Loyal Customers
17036,383,1,174.9,2,2,1,1.65,221,Hibernating,0,VIP Customers
17037,88,1,1267.32,3,2,4,3.0,324,Potential Loyalists,3,Lost / Inactive
17038,30,2,743.17,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
17039,604,1,1944.99,1,2,4,2.4,124,Need Attention,1,Loyal Customers
17040,138,2,463.25,3,3,2,2.6499999999999995,332,Potential Loyalists,0,VIP Customers
17041,27,6,1657.6,4,4,4,4.0,444,Champions,3,Lost / Inactive
17042,3,5,1041.86,5,4,3,3.95,543,Loyal Customers,3,Lost / Inactive
17043,32,8,2591.65,4,5,4,4.35,454,Champions,2,At Risk
17044,25,12,11874.3,4,5,5,4.7,455,Champions,2,At Risk
17045,113,5,750.6800000000001,3,4,3,3.35,343,Loyal Customers,1,Loyal Customers
17046,157,5,1906.07,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17047,85,6,2289.23,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17048,118,7,2046.68,3,4,4,3.7,344,Loyal Customers,1,Loyal Customers
17049,3,19,9701.43,5,5,5,5.0,555,Champions,2,At Risk
17050,96,11,4363.81,3,5,5,4.4,355,Loyal Customers,2,At Risk
17051,194,4,706.49,2,4,3,3.05,243,At Risk,1,Loyal Customers
17052,28,1,399.09,4,2,2,2.6,422,Recent Customers,3,Lost / Inactive
17053,131,1,498.48,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
17054,28,5,1331.33,4,4,4,4.0,444,Champions,3,Lost / Inactive
17055,446,1,232.85,1,2,1,1.35,121,Lost,0,VIP Customers
17056,738,1,128.60000000000002,1,2,1,1.35,121,Lost,0,VIP Customers
17057,596,1,294.74,1,2,2,1.7,122,Need Attention,0,VIP Customers
17058,82,3,1179.89,3,3,4,3.35,334,Loyal Customers,1,Loyal Customers
17059,30,9,4888.57,4,5,5,4.7,455,Champions,2,At Risk
17060,266,1,234.24,2,2,1,1.65,221,Hibernating,0,VIP Customers
17061,74,11,5231.2300000000005,3,5,5,4.4,355,Loyal Customers,2,At Risk
17062,314,6,898.15,2,4,3,3.05,243,At Risk,1,Loyal Customers
17063,21,13,3638.53,4,5,5,4.7,455,Champions,2,At Risk
17064,59,3,855.45,4,3,3,3.3,433,Loyal Customers,3,Lost / Inactive
17065,638,2,194.7,1,3,1,1.6999999999999995,131,Hibernating,0,VIP Customers
17066,726,1,228.34,1,2,1,1.35,121,Lost,0,VIP Customers
17067,725,3,454.54,1,3,2,2.05,132,Need Attention,0,VIP Customers
17068,12,47,8991.76,5,5,5,5.0,555,Champions,2,At Risk
17069,28,14,5511.2300000000005,4,5,5,4.7,455,Champions,2,At Risk
17070,114,2,437.42,3,3,2,2.6499999999999995,332,Potential Loyalists,0,VIP Customers
17071,28,13,3797.55,4,5,5,4.7,455,Champions,2,At Risk
17072,625,1,273.35,1,2,2,1.7,122,Need Attention,0,VIP Customers
17073,18,4,1446.09,5,4,4,4.3,544,Champions,3,Lost / Inactive
17074,563,1,203.05,1,2,1,1.35,121,Lost,0,VIP Customers
17075,18,10,2231.63,5,5,4,4.65,554,Champions,2,At Risk
17076,36,6,1232.7,4,4,4,4.0,444,Champions,3,Lost / Inactive
17077,578,1,306.0,1,2,2,1.7,122,Need Attention,0,VIP Customers
17078,36,2,434.94,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
17079,78,1,118.8,3,2,1,1.95,321,Hibernating,0,VIP Customers
17080,22,7,952.53,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
17081,25,6,939.79,4,4,3,3.65,443,Loyal Customers,3,Lost / Inactive
17082,33,6,4521.53,4,4,5,4.35,445,Champions,2,At Risk
17083,109,9,4049.79,3,5,5,4.4,355,Loyal Customers,1,Loyal Customers
17084,35,3,5001.21,4,3,5,4.0,435,Loyal Customers,1,Loyal Customers
17085,123,28,7836.61,3,5,5,4.4,355,Loyal Customers,2,At Risk
17086,7,6,2084.75,5,4,4,4.3,544,Champions,3,Lost / Inactive
17087,738,1,221.53,1,2,1,1.35,121,Lost,0,VIP Customers
17088,28,4,1980.96,4,4,4,4.0,444,Champions,3,Lost / Inactive
17089,386,1,128.45,2,2,1,1.65,221,Hibernating,0,VIP Customers
17090,4,13,3080.78,5,5,5,5.0,555,Champions,2,At Risk
17091,3,19,7517.89,5,5,5,5.0,555,Champions,2,At Risk
17092,50,11,5514.37,4,5,5,4.7,455,Champions,2,At Risk
17093,593,1,235.88,1,2,1,1.35,121,Lost,0,VIP Customers
17094,322,2,402.2000000000001,2,3,2,2.35,232,Need Attention,0,VIP Customers
17095,23,7,2556.25,4,4,4,4.0,444,Champions,2,At Risk
17096,15,11,3692.93,5,5,5,5.0,555,Champions,2,At Risk
17097,2,9,1128.6,5,5,3,4.3,553,Loyal Customers,2,At Risk
17098,382,3,591.07,2,3,3,2.7,233,At Risk,1,Loyal Customers
17099,533,1,582.17,1,2,2,1.7,122,Need Attention,0,VIP Customers
17100,18,2,971.74,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
17101,10,7,2507.05,5,4,4,4.3,544,Champions,2,At Risk
17102,262,1,25.5,2,2,1,1.65,221,Hibernating,0,VIP Customers
17103,722,1,424.3,1,2,2,1.7,122,Need Attention,0,VIP Customers
17104,424,1,474.03,1,2,2,1.7,122,Need Attention,0,VIP Customers
17105,159,2,686.32,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
17106,389,1,481.58,2,2,2,2.0,222,Need Attention,0,VIP Customers
17107,33,10,16025.49,4,5,5,4.7,455,Champions,2,At Risk
17108,664,1,174.95,1,2,1,1.35,121,Lost,0,VIP Customers
17109,29,8,1292.71,4,5,4,4.35,454,Champions,3,Lost / Inactive
17110,165,3,499.9,3,3,2,2.6499999999999995,332,Potential Loyalists,1,Loyal Customers
17111,47,2,480.38,4,3,2,2.95,432,Potential Loyalists,3,Lost / Inactive
17112,503,1,197.57,1,2,1,1.35,121,Lost,0,VIP Customers
17113,574,6,2295.59,1,4,4,3.1,144,At Risk,1,Loyal Customers
17114,6,8,799.12,5,5,3,4.3,553,Loyal Customers,3,Lost / Inactive
17115,8,7,2761.49,5,4,4,4.3,544,Champions,2,At Risk
17116,648,1,389.78,1,2,2,1.7,122,Need Attention,0,VIP Customers
17117,288,1,116.2,2,2,1,1.65,221,Hibernating,0,VIP Customers
17118,318,1,157.02,2,2,1,1.65,221,Hibernating,0,VIP Customers
17119,3,2,606.86,5,3,3,3.6,533,Loyal Customers,3,Lost / Inactive
17120,233,1,307.46,2,2,2,2.0,222,Need Attention,0,VIP Customers
17121,403,1,314.74,2,2,2,2.0,222,Need Attention,0,VIP Customers
17122,119,4,570.5,3,4,2,3.0,342,Potential Loyalists,1,Loyal Customers
17123,162,3,977.17,3,3,3,3.0,333,Loyal Customers,1,Loyal Customers
17124,185,1,294.24,3,2,2,2.3,322,Potential Loyalists,0,VIP Customers
17125,50,1,271.82,4,2,1,2.25,421,Recent Customers,3,Lost / Inactive
